"x","y"
616504.651214012,7533508.22228844
454504.651214013,7574508.22228844
844504.651214011,7454508.22228844
416504.651214013,7631508.22228844
669504.651214012,7562508.22228844
880504.651214011,7395508.22228844
618504.651214012,7740508.22228844
807504.651214011,7474508.22228844
532504.651214013,7515508.22228844
363504.651214013,7423508.22228844
346504.651214013,7515508.22228844
742504.651214012,7461508.22228844
357504.651214013,7587508.22228844
645504.651214012,7489508.22228844
874504.651214011,7457508.22228844
675504.651214012,7630508.22228844
814504.651214011,7614508.22228844
765504.651214011,7626508.22228844
470504.651214013,7684508.22228844
511504.651214013,7553508.22228844
745504.651214012,7673508.22228844
735504.651214012,7396508.22228844
321504.651214013,7502508.22228844
709504.651214012,7737508.22228844
620504.651214012,7606508.22228844
840504.651214011,7600508.22228844
629504.651214012,7700508.22228844
558504.651214012,7602508.22228844
733504.651214012,7627508.22228844
273504.651214014,7476508.22228844
689504.651214012,7646508.22228844
688504.651214012,7582508.22228844
712504.651214012,7586508.22228844
736504.651214012,7660508.22228844
599504.651214012,7488508.22228844
894504.651214011,7514508.22228844
788504.651214011,7546508.22228844
560504.651214012,7547508.22228844
410504.651214013,7625508.22228844
492504.651214013,7518508.22228844
1004504.65121401,7601508.22228844
692504.651214012,7478508.22228844
516504.651214013,7580508.22228844
446504.651214013,7677508.22228844
725504.651214012,7457508.22228844
484504.651214013,7584508.22228844
912504.651214011,7470508.22228844
660504.651214012,7371508.22228844
788504.651214011,7554508.22228844
808504.651214011,7502508.22228844
671504.651214012,7720508.22228844
637504.651214012,7723508.22228844
678504.651214012,7651508.22228844
407504.651214013,7540508.22228844
741504.651214012,7619508.22228844
919504.651214011,7717508.22228844
482504.651214013,7551508.22228844
768504.651214011,7527508.22228844
812504.651214011,7584508.22228844
799504.651214011,7528508.22228844
741504.651214012,7581508.22228844
563504.651214012,7573508.22228844
705504.651214012,7650508.22228844
414504.651214013,7585508.22228844
890504.651214011,7617508.22228844
716504.651214012,7658508.22228844
696504.651214012,7602508.22228844
434504.651214013,7555508.22228844
964504.651214011,7594508.22228844
675504.651214012,7716508.22228844
724504.651214012,7640508.22228844
593504.651214012,7705508.22228844
848504.651214011,7435508.22228844
739504.651214012,7493508.22228844
732504.651214012,7541508.22228844
735504.651214012,7660508.22228844
635504.651214012,7641508.22228844
739504.651214012,7494508.22228844
917504.651214011,7440508.22228844
934504.651214011,7496508.22228844
663504.651214012,7652508.22228844
646504.651214012,7538508.22228844
596504.651214012,7490508.22228844
436504.651214013,7528508.22228844
513504.651214013,7661508.22228844
624504.651214012,7715508.22228844
731504.651214012,7576508.22228844
792504.651214011,7411508.22228844
906504.651214011,7471508.22228844
863504.651214011,7658508.22228844
847504.651214011,7769508.22228844
435504.651214013,7540508.22228844
841504.651214011,7750508.22228844
588504.651214012,7427508.22228844
514504.651214013,7381508.22228844
696504.651214012,7635508.22228844
536504.651214013,7490508.22228844
803504.651214011,7634508.22228844
979504.65121401,7583508.22228844
429504.651214013,7601508.22228844
853504.651214011,7672508.22228844
676504.651214012,7533508.22228844
842504.651214011,7766508.22228844
609504.651214012,7601508.22228844
515504.651214013,7713508.22228844
991504.65121401,7573508.22228844
938504.651214011,7477508.22228844
333504.651214013,7514508.22228844
375504.651214013,7548508.22228844
730504.651214012,7377508.22228844
705504.651214012,7429508.22228844
576504.651214012,7447508.22228844
698504.651214012,7744508.22228844
766504.651214011,7744508.22228844
742504.651214012,7398508.22228844
691504.651214012,7633508.22228844
573504.651214012,7544508.22228844
366504.651214013,7508508.22228844
366504.651214013,7645508.22228844
628504.651214012,7482508.22228844
694504.651214012,7487508.22228844
533504.651214013,7507508.22228844
758504.651214011,7642508.22228844
557504.651214012,7608508.22228844
671504.651214012,7626508.22228844
505504.651214013,7680508.22228844
816504.651214011,7629508.22228844
664504.651214012,7654508.22228844
709504.651214012,7459508.22228844
672504.651214012,7684508.22228844
495504.651214013,7567508.22228844
334504.651214013,7580508.22228844
720504.651214012,7398508.22228844
618504.651214012,7484508.22228844
492504.651214013,7596508.22228844
299504.651214014,7483508.22228844
685504.651214012,7516508.22228844
665504.651214012,7722508.22228844
840504.651214011,7625508.22228844
869504.651214011,7722508.22228844
686504.651214012,7624508.22228844
405504.651214013,7582508.22228844
401504.651214013,7568508.22228844
776504.651214011,7594508.22228844
851504.651214011,7654508.22228844
608504.651214012,7535508.22228844
667504.651214012,7723508.22228844
519504.651214013,7666508.22228844
983504.65121401,7516508.22228844
795504.651214011,7569508.22228844
927504.651214011,7724508.22228844
520504.651214013,7661508.22228844
519504.651214013,7564508.22228844
718504.651214012,7730508.22228844
630504.651214012,7404508.22228844
949504.651214011,7601508.22228844
560504.651214012,7582508.22228844
788504.651214011,7397508.22228844
912504.651214011,7626508.22228844
800504.651214011,7399508.22228844
703504.651214012,7662508.22228844
627504.651214012,7544508.22228844
714504.651214012,7627508.22228844
526504.651214013,7699508.22228844
677504.651214012,7452508.22228844
732504.651214012,7717508.22228844
619504.651214012,7550508.22228844
688504.651214012,7634508.22228844
826504.651214011,7468508.22228844
712504.651214012,7691508.22228844
923504.651214011,7575508.22228844
492504.651214013,7470508.22228844
703504.651214012,7523508.22228844
777504.651214011,7587508.22228844
787504.651214011,7609508.22228844
778504.651214011,7428508.22228844
785504.651214011,7508508.22228844
427504.651214013,7558508.22228844
768504.651214011,7711508.22228844
746504.651214012,7637508.22228844
749504.651214011,7688508.22228844
781504.651214011,7513508.22228844
669504.651214012,7574508.22228844
838504.651214011,7648508.22228844
518504.651214013,7513508.22228844
812504.651214011,7551508.22228844
808504.651214011,7724508.22228844
943504.651214011,7629508.22228844
488504.651214013,7692508.22228844
799504.651214011,7521508.22228844
664504.651214012,7555508.22228844
541504.651214012,7507508.22228844
482504.651214013,7531508.22228844
874504.651214011,7368508.22228844
641504.651214012,7726508.22228844
449504.651214013,7511508.22228844
481504.651214013,7568508.22228844
699504.651214012,7655508.22228844
780504.651214011,7729508.22228844
835504.651214011,7553508.22228844
671504.651214012,7448508.22228844
854504.651214011,7607508.22228844
763504.651214011,7730508.22228844
421504.651214013,7604508.22228844
460504.651214013,7536508.22228844
699504.651214012,7677508.22228844
510504.651214013,7538508.22228844
471504.651214013,7686508.22228844
605504.651214012,7438508.22228844
369504.651214013,7526508.22228844
647504.651214012,7568508.22228844
984504.65121401,7582508.22228844
950504.651214011,7594508.22228844
822504.651214011,7666508.22228844
683504.651214012,7698508.22228844
721504.651214012,7742508.22228844
659504.651214012,7445508.22228844
403504.651214013,7498508.22228844
980504.65121401,7604508.22228844
878504.651214011,7570508.22228844
768504.651214011,7481508.22228844
627504.651214012,7516508.22228844
685504.651214012,7580508.22228844
725504.651214012,7638508.22228844
521504.651214013,7449508.22228844
727504.651214012,7419508.22228844
673504.651214012,7680508.22228844
715504.651214012,7664508.22228844
713504.651214012,7505508.22228844
764504.651214011,7701508.22228844
630504.651214012,7537508.22228844
821504.651214011,7417508.22228844
615504.651214012,7571508.22228844
322504.651214013,7538508.22228844
935504.651214011,7635508.22228844
735504.651214012,7489508.22228844
295504.651214014,7551508.22228844
657504.651214012,7688508.22228844
668504.651214012,7697508.22228844
834504.651214011,7599508.22228844
682504.651214012,7543508.22228844
622504.651214012,7649508.22228844
640504.651214012,7455508.22228844
788504.651214011,7615508.22228844
472504.651214013,7553508.22228844
727504.651214012,7541508.22228844
548504.651214012,7554508.22228844
618504.651214012,7571508.22228844
687504.651214012,7597508.22228844
585504.651214012,7538508.22228844
570504.651214012,7655508.22228844
775504.651214011,7681508.22228844
382504.651214013,7612508.22228844
841504.651214011,7756508.22228844
381504.651214013,7571508.22228844
796504.651214011,7554508.22228844
499504.651214013,7508508.22228844
474504.651214013,7534508.22228844
713504.651214012,7454508.22228844
674504.651214012,7507508.22228844
640504.651214012,7597508.22228844
784504.651214011,7642508.22228844
697504.651214012,7673508.22228844
784504.651214011,7403508.22228844
673504.651214012,7477508.22228844
431504.651214013,7617508.22228844
422504.651214013,7580508.22228844
912504.651214011,7363508.22228844
715504.651214012,7696508.22228844
820504.651214011,7731508.22228844
777504.651214011,7476508.22228844
642504.651214012,7560508.22228844
909504.651214011,7418508.22228844
402504.651214013,7572508.22228844
734504.651214012,7403508.22228844
541504.651214012,7657508.22228844
626504.651214012,7581508.22228844
722504.651214012,7662508.22228844
727504.651214012,7658508.22228844
964504.651214011,7534508.22228844
808504.651214011,7746508.22228844
537504.651214013,7596508.22228844
909504.651214011,7677508.22228844
540504.651214013,7554508.22228844
717504.651214012,7562508.22228844
750504.651214011,7491508.22228844
617504.651214012,7554508.22228844
813504.651214011,7552508.22228844
474504.651214013,7547508.22228844
870504.651214011,7644508.22228844
390504.651214013,7567508.22228844
621504.651214012,7522508.22228844
524504.651214013,7599508.22228844
698504.651214012,7749508.22228844
642504.651214012,7636508.22228844
701504.651214012,7650508.22228844
666504.651214012,7585508.22228844
405504.651214013,7570508.22228844
878504.651214011,7419508.22228844
701504.651214012,7574508.22228844
697504.651214012,7498508.22228844
313504.651214014,7596508.22228844
635504.651214012,7590508.22228844
564504.651214012,7426508.22228844
628504.651214012,7695508.22228844
701504.651214012,7597508.22228844
725504.651214012,7437508.22228844
770504.651214011,7495508.22228844
607504.651214012,7726508.22228844
775504.651214011,7512508.22228844
756504.651214011,7543508.22228844
416504.651214013,7568508.22228844
617504.651214012,7583508.22228844
393504.651214013,7516508.22228844
757504.651214011,7627508.22228844
677504.651214012,7709508.22228844
585504.651214012,7704508.22228844
793504.651214011,7604508.22228844
602504.651214012,7583508.22228844
659504.651214012,7589508.22228844
505504.651214013,7550508.22228844
815504.651214011,7519508.22228844
909504.651214011,7551508.22228844
406504.651214013,7524508.22228844
662504.651214012,7670508.22228844
684504.651214012,7520508.22228844
439504.651214013,7605508.22228844
838504.651214011,7622508.22228844
818504.651214011,7472508.22228844
812504.651214011,7533508.22228844
795504.651214011,7411508.22228844
703504.651214012,7651508.22228844
703504.651214012,7707508.22228844
713504.651214012,7765508.22228844
644504.651214012,7577508.22228844
454504.651214013,7587508.22228844
508504.651214013,7531508.22228844
283504.651214014,7497508.22228844
961504.651214011,7528508.22228844
449504.651214013,7541508.22228844
1012504.65121401,7639508.22228844
781504.651214011,7745508.22228844
846504.651214011,7690508.22228844
754504.651214011,7492508.22228844
486504.651214013,7521508.22228844
690504.651214012,7590508.22228844
327504.651214013,7502508.22228844
632504.651214012,7561508.22228844
781504.651214011,7454508.22228844
706504.651214012,7689508.22228844
878504.651214011,7451508.22228844
443504.651214013,7653508.22228844
668504.651214012,7509508.22228844
619504.651214012,7655508.22228844
629504.651214012,7553508.22228844
